File,Line,Text,Suggested Key
"components\admin\knowledge\KnowledgeAnalytics.tsx",221,"Most Viewed","knowledge.knowledgeanalytics.most_viewed"
"components\admin\knowledge\KnowledgeAnalytics.tsx",248,"Most Helpful","knowledge.knowledgeanalytics.most_helpful"
"components\admin\knowledge\KnowledgeAnalytics.tsx",277,"Recently Created","knowledge.knowledgeanalytics.recently_created"
"components\admin\knowledge\KnowledgeAnalytics.tsx",305,"Detailed Category Statistics","knowledge.knowledgeanalytics.detailed_category_statistics"
"components\admin\knowledge\KnowledgeAnalytics.tsx",314,"Category","knowledge.knowledgeanalytics.category"
"components\admin\knowledge\KnowledgeAnalytics.tsx",315,"Total Articles","knowledge.knowledgeanalytics.total_articles"
"components\admin\knowledge\KnowledgeAnalytics.tsx",316,"Published","knowledge.knowledgeanalytics.published"
"components\admin\knowledge\KnowledgeAnalytics.tsx",317,"Draft","knowledge.knowledgeanalytics.draft"
"components\admin\knowledge\KnowledgeAnalytics.tsx",318,"Total Views","knowledge.knowledgeanalytics.total_views"
"components\admin\knowledge\KnowledgeAnalytics.tsx",319,"Avg. Views","knowledge.knowledgeanalytics.avg_views"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",180,"Knowledge Base Admin","knowledge.knowledgebaseadmin.knowledge_base_admin"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",181,"Manage articles, categories, and settings","knowledge.knowledgebaseadmin.manage_articles_categories_and"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",184,"New Article","knowledge.knowledgebaseadmin.new_article"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",195,"Total Articles","knowledge.knowledgebaseadmin.total_articles"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",207,"Published","knowledge.knowledgebaseadmin.published"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",219,"Drafts","knowledge.knowledgebaseadmin.drafts"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",231,"Total Views","knowledge.knowledgebaseadmin.total_views"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",243,"Feedback","knowledge.knowledgebaseadmin.feedback"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",256,"Articles","knowledge.knowledgebaseadmin.articles"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",260,"Categories","knowledge.knowledgebaseadmin.categories"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",264,"Analytics","knowledge.knowledgebaseadmin.analytics"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",268,"Settings","knowledge.knowledgebaseadmin.settings"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",334,"Knowledge Base Settings","knowledge.knowledgebaseadmin.knowledge_base_settings"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",341,"General Settings","knowledge.knowledgebaseadmin.general_settings"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",345,"Allow user feedback","knowledge.knowledgebaseadmin.allow_user_feedback"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",349,"Show reading time","knowledge.knowledgebaseadmin.show_reading_time"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",353,"Enable article rating","knowledge.knowledgebaseadmin.enable_article_rating"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",359,"Content Settings","knowledge.knowledgebaseadmin.content_settings"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",363,"Require review before publishing","knowledge.knowledgebaseadmin.require_review_before_publishi"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",367,"Auto-save drafts","knowledge.knowledgebaseadmin.autosave_drafts"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",371,"Version history","knowledge.knowledgebaseadmin.version_history"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",281,"Search articles...","knowledge.knowledgebaseadmin.search_articles"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",184,"Button","knowledge.knowledgebaseadmin.button"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",345,"span","knowledge.knowledgebaseadmin.span"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",349,"span","knowledge.knowledgebaseadmin.span"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",353,"span","knowledge.knowledgebaseadmin.span"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",363,"span","knowledge.knowledgebaseadmin.span"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",367,"span","knowledge.knowledgebaseadmin.span"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",371,"span","knowledge.knowledgebaseadmin.span"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",88,"Error loading knowledge base data:","knowledge.knowledgebaseadmin.error_loading_knowledge_base_d"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",120,"Error saving article:","knowledge.knowledgebaseadmin.error_saving_article"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",131,"Error deleting article:","knowledge.knowledgebaseadmin.error_deleting_article"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",141,"Error publishing article:","knowledge.knowledgebaseadmin.error_publishing_article"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",150,"Error archiving article:","knowledge.knowledgebaseadmin.error_archiving_article"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",88,"Error loading knowledge base data:","knowledge.knowledgebaseadmin.error_loading_knowledge_base_d"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",120,"Error saving article:","knowledge.knowledgebaseadmin.error_saving_article"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",131,"Error deleting article:","knowledge.knowledgebaseadmin.error_deleting_article"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",141,"Error publishing article:","knowledge.knowledgebaseadmin.error_publishing_article"
"components\admin\knowledge\KnowledgeBaseAdmin.tsx",150,"Error archiving article:","knowledge.knowledgebaseadmin.error_archiving_article"
"components\admin\SLANotificationSettings.tsx",165,"Admin Access Required","admin.slanotificationsettings.admin_access_required"
"components\admin\SLANotificationSettings.tsx",193,"Current SLA Status","admin.slanotificationsettings.current_sla_status"
"components\admin\SLANotificationSettings.tsx",201,"Active Breaches","admin.slanotificationsettings.active_breaches"
"components\admin\SLANotificationSettings.tsx",205,"Unassigned","admin.slanotificationsettings.unassigned"
"components\admin\SLANotificationSettings.tsx",209,"Urgent Priority","admin.slanotificationsettings.urgent_priority"
"components\admin\SLANotificationSettings.tsx",220,"SLA Notification Settings","admin.slanotificationsettings.sla_notification_settings"
"components\admin\SLANotificationSettings.tsx",229,"SLA Breach Notifications","admin.slanotificationsettings.sla_breach_notifications"
"components\admin\SLANotificationSettings.tsx",230,"Receive notifications when tickets exceed SLA deadlines","admin.slanotificationsettings.receive_notifications_when_tic"
"components\admin\SLANotificationSettings.tsx",245,"SLA Warning Notifications","admin.slanotificationsettings.sla_warning_notifications"
"components\admin\SLANotificationSettings.tsx",246,"Receive notifications when tickets approach SLA deadlines","admin.slanotificationsettings.receive_notifications_when_tic"
"components\admin\SLANotificationSettings.tsx",263,"Summary Frequency","admin.slanotificationsettings.summary_frequency"
"components\admin\SLANotificationSettings.tsx",275,"Hourly Summary","admin.slanotificationsettings.hourly_summary"
"components\admin\SLANotificationSettings.tsx",276,"Daily Summary","admin.slanotificationsettings.daily_summary"
"components\admin\SLANotificationSettings.tsx",277,"Disabled","admin.slanotificationsettings.disabled"
"components\admin\SLANotificationSettings.tsx",280,"How often to receive SLA breach summaries instead of individual notifications","admin.slanotificationsettings.how_often_to_receive_sla_breac"
"components\admin\SLANotificationSettings.tsx",286,"Notification Threshold","admin.slanotificationsettings.notification_threshold"
"components\admin\SLANotificationSettings.tsx",303,"Minimum number of breaches to trigger a summary notification","admin.slanotificationsettings.minimum_number_of_breaches_to_"
"components\admin\SLANotificationSettings.tsx",309,"Priority Filter","admin.slanotificationsettings.priority_filter"
"components\admin\SLANotificationSettings.tsx",320,"All Priorities","admin.slanotificationsettings.all_priorities"
"components\admin\SLANotificationSettings.tsx",321,"High & Urgent Only","admin.slanotificationsettings.high_urgent_only"
"components\admin\SLANotificationSettings.tsx",322,"Urgent Only","admin.slanotificationsettings.urgent_only"
"components\admin\SLANotificationSettings.tsx",325,"Which ticket priorities to include in notifications","admin.slanotificationsettings.which_ticket_priorities_to_inc"
"components\admin\SLANotificationSettings.tsx",336,"Start Time","admin.slanotificationsettings.start_time"
"components\admin\SLANotificationSettings.tsx",348,"End Time","admin.slanotificationsettings.end_time"
"components\admin\SLANotificationSettings.tsx",375,"Save Settings","admin.slanotificationsettings.save_settings"
"components\admin\SLANotificationSettings.tsx",388,"How It Works","admin.slanotificationsettings.how_it_works"
"components\admin\SLANotificationSettings.tsx",396,"SLA checks run every 2 hours to identify breaches and warnings","admin.slanotificationsettings.sla_checks_run_every_2_hours_t"
"components\admin\SLANotificationSettings.tsx",400,"Duplicate notifications are prevented - you won't get spammed for the same breach","admin.slanotificationsettings.duplicate_notifications_are_pr"
"components\admin\SLANotificationSettings.tsx",404,"Agents get immediate notifications, admins get summaries to reduce noise","admin.slanotificationsettings.agents_get_immediate_notificat"
"components\admin\SLANotificationSettings.tsx",408,"Summary notifications group multiple breaches into a single, actionable message","admin.slanotificationsettings.summary_notifications_group_mu"
"components\admin\SLANotificationSettings.tsx",179,"span","admin.slanotificationsettings.span"
"components\admin\SLANotificationSettings.tsx",74,"Error loading SLA notification settings:","admin.slanotificationsettings.error_loading_sla_notification"
"components\admin\SLANotificationSettings.tsx",82,"Error loading SLA notification settings:","admin.slanotificationsettings.error_loading_sla_notification"
"components\admin\SLANotificationSettings.tsx",130,"Error loading SLA stats:","admin.slanotificationsettings.error_loading_sla_stats"
"components\admin\SLANotificationSettings.tsx",148,"Error saving SLA notification settings:","admin.slanotificationsettings.error_saving_sla_notification_"
"components\admin\SLANotificationSettings.tsx",74,"Error loading SLA notification settings:","admin.slanotificationsettings.error_loading_sla_notification"
"components\admin\SLANotificationSettings.tsx",82,"Error loading SLA notification settings:","admin.slanotificationsettings.error_loading_sla_notification"
"components\admin\SLANotificationSettings.tsx",130,"Error loading SLA stats:","admin.slanotificationsettings.error_loading_sla_stats"
"components\admin\SLANotificationSettings.tsx",148,"Error saving SLA notification settings:","admin.slanotificationsettings.error_saving_sla_notification_"
"components\admin\SubcategoriesSection.tsx",54,"Subcategories","admin.subcategoriessection.subcategories"
"components\admin\SubcategoriesSection.tsx",70,"Less","admin.subcategoriessection.less"
"components\admin\SubcategoriesSection.tsx",75,"More","admin.subcategoriessection.more"
"components\admin\SubcategoriesSection.tsx",165,"Show less","admin.subcategoriessection.show_less"
"components\admin\SubcategoriesSection.tsx",129,"Manage custom fields for this subcategory","admin.subcategoriessection.manage_custom_fields_for_this_"
"components\admin\SubcategoriesSection.tsx",165,"Button","admin.subcategoriessection.button"
"components\admin\SubcategoriesSection.tsx",184,"Button","admin.subcategoriessection.button"
"components\admin\UserDataErrorState.tsx",167,"Technical Details","admin.userdataerrorstate.technical_details"
"components\admin\UserDataErrorState.tsx",191,"Reset & Retry","admin.userdataerrorstate.reset_retry"
"components\admin\UserDataErrorState.tsx",199,"Reload Page","admin.userdataerrorstate.reload_page"
"components\admin\UserDataErrorState.tsx",191,"Button","admin.userdataerrorstate.button"
"components\admin\UserDataErrorState.tsx",199,"Button","admin.userdataerrorstate.button"
"components\admin\UserForm.tsx",46,"Promise","admin.userform.promise"
"components\admin\UserManagement.tsx",659,"Perf","admin.usermanagement.perf"
"components\admin\UserManagement.tsx",668,"Mem","admin.usermanagement.mem"
"components\admin\UserManagement.tsx",659,"Button","admin.usermanagement.button"
"components\admin\UserManagement.tsx",668,"Button","admin.usermanagement.button"
"components\admin\UserManagement.tsx",89,"[UserManagement] Authentication error:","admin.usermanagement.usermanagement_authentication_"
"components\admin\UserManagement.tsx",155,"Error loading users:","admin.usermanagement.error_loading_users"
